settlement_id,name,admin1,admin2,population,num_buildings,distance_to_grid_km,has_health,has_education,has_nightlight,demand_tier,final_connections,final_demand_mwh,grid_lcoe,minigrid_lcoe,shs_lcoe,grid_cost_per_conn,minigrid_cost_per_conn,shs_cost_per_conn,least_cost_technology,least_cost_lcoe,priority_score
1409,Dédomè,Atlantique,Tori-Bossito,44,17,8.43,0,0,0,Tier2,12.8,1.97,12474.14,,1153.34,4824.1,,400.0,SHS,1153.34,0.1391
7896,Tchaourou,Borgou,Tchaourou,49,19,0.97,0,0,0,Tier3,14.2,10.99,385.45,,694.72,679.04,,1500.0,Grid,385.45,0.2734
7956,Parakou,Borgou,Parakou,46,18,4.12,0,0,0,Tier3,13.3,10.31,1304.92,,834.57,2359.06,,1500.0,SHS,834.57,0.1788
5679,Dassa-Zoumé,Collines,Dassa-Zoume,31,12,8.39,0,0,0,Tier2,9.0,1.39,17376.02,,1153.13,6734.2,,400.0,SHS,1153.13,0.1386
2799,Toffo,Atlantique,Toffo,41,16,14.31,0,0,0,Tier2,11.9,1.84,26345.15,,1406.79,8622.83,,400.0,SHS,1406.79,0.1302
8521,Gando Sanni,Borgou,Perere,379,147,12.87,0,0,0,Tier2,109.9,16.99,3198.0,2130.87,1397.34,1019.55,600.89,400.0,SHS,1397.34,0.1459
6884,Location #243,Collines,Bante,5688,1878,60.92,0,0,1,Tier5,1649.9,7651.24,,832.46,,,6025.16,,Mini-grid,832.46,0.3197
9931,Location #9243,Kouffo,Lalo,88,34,15.53,0,0,0,Tier1,25.5,1.19,45142.34,5309.13,1971.92,4459.44,460.54,150.0,SHS,1971.92,0.1302
12713,Toucountouna,Atakora,Toucountouna,57,22,6.09,0,0,0,Tier2,16.5,2.56,7220.81,1881.62,1140.37,2777.04,627.67,400.0,SHS,1140.37,0.1431
11737,Taïti,Borgou,Bembereke,152,59,6.11,0,0,0,Tier2,44.1,6.82,3095.58,1881.62,1140.48,1169.57,627.67,400.0,SHS,1140.48,0.1469
3197,Lokossa,Mono,Lokossa,168,65,6.89,0,0,0,Tier2,48.7,7.53,3148.51,1881.62,1144.83,1190.2,627.67,400.0,SHS,1144.83,0.1464
7788,Tchaourou,Borgou,Tchaourou,31,12,15.15,0,0,0,Tier1,9.0,0.42,121233.86,,1963.54,11991.95,,150.0,SHS,1963.54,0.1285
2416,Location #12626,Plateau,Adja-Ouere,63,23,4.11,0,0,0,Tier3,18.3,14.12,1005.45,957.04,834.57,1775.58,1538.34,1500.0,SHS,834.57,0.1794
16433,Location #14432,Alibori,Karimama,49,19,30.83,0,0,0,Tier1,14.2,0.66,171478.29,,2541.98,15385.49,,150.0,SHS,2541.98,0.1057
8735,Barei,Donga,Djougou,54,21,3.78,0,0,0,Tier3,15.7,12.11,1064.14,957.04,834.2,1889.93,1538.34,1500.0,SHS,834.2,0.1796
17071,Location #5692,Atakora,Toucountouna,168,65,5.76,0,0,0,Tier2,48.7,7.53,2729.37,1881.62,1138.54,1026.87,627.67,400.0,SHS,1138.54,0.1481
13211,Location #4238,Atakora,Materi,240,93,17.36,0,0,0,Tier2,69.6,10.76,6016.61,2130.87,1426.8,1945.39,600.89,400.0,SHS,1426.8,0.1336
15297,Location #16058,Alibori,Kandi,39,15,3.42,0,0,0,Tier3,11.3,8.74,1284.29,,833.81,2318.87,,1500.0,SHS,833.81,0.1797
12763,Cobli,Atakora,Kobli,327,127,31.21,0,1,0,Tier3,94.9,73.31,1775.01,1084.43,1130.96,2503.51,1337.53,1500.0,Mini-grid,1084.43,0.2163
16282,Gougnirou,Alibori,Banikoara,320,124,16.7,0,0,0,Tier2,92.8,14.35,4536.82,2130.87,1422.47,1459.32,600.89,400.0,SHS,1422.47,0.1378
11914,Tabota,Atakora,Boukombe,126,49,29.6,0,0,0,Tier2,36.5,5.65,17964.31,2130.87,1507.18,5869.92,600.89,400.0,SHS,1507.18,0.1106
9888,Aplahoué,Kouffo,Aplahoue,405,157,1.58,0,0,0,Tier3,117.5,90.8,220.29,889.21,695.28,294.08,1705.69,1500.0,Grid,220.29,0.3198
2769,Bopa,Kouffo,Lalo,175,68,9.81,0,0,0,Tier2,50.8,7.85,4080.73,1881.62,1161.0,1553.46,627.67,400.0,SHS,1161.0,0.1423
2202,Location #8560,Atlantique,Ze,98,38,8.95,0,0,0,Tier2,28.4,4.39,6263.74,1881.62,1156.22,2404.11,627.67,400.0,SHS,1156.22,0.1405
16353,Location #13985,Alibori,Banikoara,52,20,27.38,0,0,0,Tier1,15.1,0.7,130480.27,5309.13,2230.01,12907.27,460.54,150.0,SHS,2230.01,0.111
97,Dégouè Domè,Atlantique,Ouidah,418,162,27.02,0,1,0,Tier3,121.2,93.71,1165.68,1034.06,1020.11,1759.92,1404.46,1500.0,SHS,1020.11,0.2262
4613,Djidja,Zou,Djidja,70,27,6.5,0,0,0,Tier2,20.3,3.14,6356.44,1881.62,1142.65,2440.22,627.67,400.0,SHS,1142.65,0.1431
13723,Location #15826,Atakora,Materi,39,15,15.93,0,0,0,Tier1,11.3,0.53,101679.62,,1980.55,10056.22,,150.0,SHS,1980.55,0.1277
5414,Location #6708,Zou,Djidja,134,52,6.76,0,0,0,Tier2,38.9,6.01,3731.05,1881.62,1144.09,1417.2,627.67,400.0,SHS,1144.09,0.1452
1351,Honhoué,Mono,Houeyogbe,5724,1838,7.42,1,1,1,Tier5,1660.3,7699.67,113.9,764.42,,231.3,7230.05,,Grid,113.9,0.795
5063,Kétou,Plateau,Ketou,80,31,4.99,0,0,0,Tier3,23.2,17.94,968.95,957.04,835.54,1704.47,1538.34,1500.0,SHS,835.54,0.1786
14299,Location #14872,Alibori,Gogounou,46,18,9.41,0,0,0,Tier2,13.3,2.06,13281.78,,1158.78,5138.81,,400.0,SHS,1158.78,0.1377
14845,Sonsoro,Alibori,Kandi,41,16,10.86,0,0,0,Tier2,11.9,1.84,20156.89,,1384.12,6590.13,,400.0,SHS,1384.12,0.1354
5165,Banamè,Zou,Cove,157,61,17.84,0,1,0,Tier2,45.5,7.04,9049.21,2130.87,1429.93,2941.53,600.89,400.0,SHS,1429.93,0.2295
14454,Location #12009,Alibori,Kandi,62,24,8.37,0,0,0,Tier2,18.0,2.78,8963.44,1881.62,1152.98,3456.09,627.67,400.0,SHS,1152.98,0.1399
15213,Touko,Alibori,Kandi,54,21,7.01,0,0,0,Tier2,15.7,2.42,8650.78,1881.62,1145.5,3334.26,627.67,400.0,SHS,1145.5,0.1416
17205,Location #2441,Donga,Copargo,469,182,17.22,0,0,0,Tier2,136.0,21.03,3400.11,2130.87,1425.88,1085.94,600.89,400.0,SHS,1425.88,0.1429
9305,Djougou,Donga,Copargo,70,27,13.11,0,0,0,Tier2,20.3,3.14,14461.53,2130.87,1398.91,4719.35,600.89,400.0,SHS,1398.91,0.1331
3267,Adjan,Atlantique,Ze,121,47,8.81,0,0,0,Tier2,35.1,5.43,5117.18,1881.62,1155.44,1957.33,627.67,400.0,SHS,1155.44,0.1416
3186,Adjohoun,Ouémé,Adjohoun,21747,7007,0.0,1,1,1,Tier5,6308.0,29253.09,108.42,,,200.0,,,Grid,108.42,0.9783
106,Grand-Popo,Mono,Grand-Popo,18,7,28.96,0,0,0,Tier1,5.2,0.24,394366.27,,2264.45,39030.06,,150.0,SHS,2264.45,0.1073
11909,Manta,Atakora,Boukombe,49,19,23.19,0,0,0,Tier1,14.2,0.66,117502.01,,2138.78,11622.52,,150.0,SHS,2138.78,0.1172
14219,Location #15075,Atakora,Kerou,44,17,54.1,0,0,0,Tier1,12.8,0.59,,,3100.92,,,150.0,SHS,3100.92,0.0706
459,Kpomassè,Atlantique,Kpomasse,85,33,22.98,0,0,0,Tier1,24.7,1.15,68014.16,5309.13,2134.09,6723.59,460.54,150.0,SHS,2134.09,0.1189
12887,Kouandé,Atakora,Kouande,90,35,42.01,0,0,0,Tier1,26.1,1.22,127807.13,5798.61,2810.47,11465.04,456.51,150.0,SHS,2810.47,0.0906
6944,Pira,Collines,Bante,39,15,81.59,0,0,0,Tier1,11.3,0.53,,,3761.04,,,150.0,SHS,3761.04,0.0292
9870,Dassa-Zoumé,Collines,Dassa-Zoume,131,51,11.26,0,0,0,Tier2,38.0,5.87,7018.43,2130.87,1386.77,2274.47,600.89,400.0,SHS,1386.77,0.1383
8853,Djougou,Donga,Djougou,49,19,1.28,0,0,0,Tier3,14.2,10.99,450.63,,695.01,830.95,,1500.0,Grid,450.63,0.2599
4056,Agonlin,Zou,Zogbodomey,165,64,13.88,0,0,1,Tier2,47.9,7.4,6884.02,2130.87,1403.98,2230.32,600.89,400.0,SHS,1403.98,0.1358
10423,Nikki,Borgou,Nikki,49,19,58.25,0,0,0,Tier1,14.2,0.66,,,3200.58,,,150.0,SHS,3200.58,0.0646
12241,Location #12448,Borgou,Bembereke,59,23,15.55,0,0,0,Tier1,17.1,0.8,66361.52,5309.13,1972.29,6559.99,460.54,150.0,SHS,1972.29,0.129
3845,Location #802,Zou,Zogbodomey,1544,599,9.03,0,0,0,Tier3,447.9,346.15,269.22,957.04,840.01,341.16,1538.34,1500.0,Grid,269.22,0.3444
14734,Djoléni,Atakora,Kerou,2235,867,59.31,0,0,0,Tier3,648.3,501.07,,1084.43,1171.65,,1337.53,1500.0,Mini-grid,1084.43,0.1504
3669,Igbo-Aïdin,Plateau,Adja-Ouere,18,7,11.5,0,0,0,Tier2,5.2,0.81,47654.91,,1388.37,15622.56,,400.0,SHS,1388.37,0.1335
517,Savi,Atlantique,Ouidah,6929,2280,14.99,0,1,1,Tier5,2009.8,9320.58,119.71,805.55,,252.22,6426.79,,Grid,119.71,0.6807
6194,Ita Itèlè,Plateau,Adja-Ouere,59,23,3.72,0,0,0,Tier3,17.1,13.23,977.22,957.04,834.13,1720.58,1538.34,1500.0,SHS,834.13,0.18
12234,Location #2670,Atakora,Kobli,425,165,49.54,0,1,0,Tier3,123.3,95.28,2117.17,1084.43,1157.5,3013.13,1337.53,1500.0,Mini-grid,1084.43,0.1927
6565,Gbéré,Collines,Save,131,51,8.65,0,0,0,Tier2,38.0,5.87,4694.46,1881.62,1154.53,1792.61,627.67,400.0,SHS,1154.53,0.1423
3079,Atindomè,Atlantique,Ze,62,24,2.7,0,0,0,Tier3,18.0,13.9,735.47,957.04,833.0,1249.58,1538.34,1500.0,Grid,735.47,0.2013
2460,Location #17164,Atlantique,Toffo,15,6,22.44,0,0,0,Tier1,4.4,0.2,366791.7,,2122.36,36300.38,,150.0,SHS,2122.36,0.1169
10014,Agonvy,Plateau,Adja-Ouere,265,103,6.79,0,0,0,Tier2,76.9,11.88,2193.14,1881.62,1144.24,817.92,627.67,400.0,SHS,1144.24,0.1504
11641,Wassa-Maro,Atakora,Pehunco,907,352,62.75,0,0,0,Tier3,263.1,203.34,,1084.43,1176.61,,1337.53,1500.0,Mini-grid,1084.43,0.0922
17219,Kori,Borgou,N'dali,1088,422,19.09,0,0,0,Tier3,315.6,243.92,473.65,1034.06,1009.7,623.33,1404.46,1500.0,Grid,473.65,0.2702
7266,Igbèrè,Donga,Bassila,351,136,42.23,0,1,0,Tier3,101.8,78.69,2177.71,1084.43,1146.91,3103.3,1337.53,1500.0,Mini-grid,1084.43,0.2007
5045,Kétou,Plateau,Ketou,139,54,0.98,0,0,0,Tier3,40.3,31.16,252.72,889.21,694.73,369.67,1705.69,1500.0,Grid,252.72,0.3035
2146,Sakété,Plateau,Sakete,54,21,0.47,0,0,0,Tier3,15.7,12.11,269.65,889.21,694.25,409.12,1705.69,1500.0,Grid,269.65,0.2975
12933,Location #7065,Atakora,Tanguieta,126,49,21.44,0,0,0,Tier2,36.5,5.65,13206.85,2130.87,1453.62,4307.21,600.89,400.0,SHS,1453.62,0.1229
16331,Location #11495,Alibori,Banikoara,67,26,25.47,0,0,0,Tier1,19.4,0.91,94801.82,5309.13,2188.46,9375.37,460.54,150.0,SHS,2188.46,0.1145
3956,Lanta,Kouffo,Klouekanme,64,25,1.7,0,0,0,Tier3,18.6,14.35,455.38,889.21,695.4,842.03,1705.69,1500.0,Grid,455.38,0.2589
10091,Location #1229,Kouffo,Toviklin,1015,394,6.65,0,0,0,Tier3,294.4,227.56,277.92,957.04,837.38,358.11,1538.34,1500.0,Grid,277.92,0.325
11883,Kalalé,Borgou,Kalale,72,28,43.25,0,0,0,Tier1,20.9,0.97,163796.31,5798.61,2840.17,14695.86,456.51,150.0,SHS,2840.17,0.088
14026,Kokiborou,Atakora,Kerou,180,70,57.57,0,0,0,Tier2,52.2,8.07,,2293.9,1864.46,,587.51,400.0,SHS,1864.46,0.0708
13883,Tantéga,Atakora,Materi,46,18,8.89,0,0,0,Tier2,13.3,2.06,12575.04,,1155.88,4863.42,,400.0,SHS,1155.88,0.1385
3148,Lokossa,Mono,Lokossa,5840,1783,5.33,0,0,1,Tier5,1694.0,7855.71,113.11,764.42,,222.03,7230.05,,Grid,113.11,0.553
405,Sèmè-Kpodji,Ouémé,Seme-Kpodji,379,147,4.98,0,0,0,Tier3,109.9,84.97,359.46,957.04,835.53,516.98,1538.34,1500.0,Grid,359.46,0.2858
4548,Pobè,Plateau,Pobe,52,20,1.66,0,0,0,Tier3,15.1,11.66,509.84,889.21,695.35,968.95,1705.69,1500.0,Grid,509.84,0.2476
16211,Souamikourouna,Alibori,Gogounou,544,211,25.01,1,1,0,Tier3,157.8,121.96,891.52,1034.06,1017.48,1309.64,1404.46,1500.0,Grid,891.52,0.4059
16186,Kandi,Alibori,Kandi,78224,23345,0.0,1,1,1,Tier5,22689.9,105223.42,108.42,,,200.0,,,Grid,108.42,0.9783
380,Grand-Popo,Mono,Come,54,21,23.81,0,0,0,Tier1,15.7,0.73,109619.99,5309.13,2152.3,10842.26,460.54,150.0,SHS,2152.3,0.1164
6175,Abomey,Zou,Agbangnizoun,126,49,0.6,0,0,1,Tier3,36.5,28.25,229.23,889.21,694.38,314.91,1705.69,1500.0,Grid,229.23,0.3083
3542,Location #9332,Kouffo,Klouekanme,88,34,7.07,0,0,0,Tier2,25.5,3.95,5586.48,1881.62,1145.84,2140.2,627.67,400.0,SHS,1145.84,0.1429
12865,Location #10225,Atakora,Tanguieta,77,30,5.06,0,0,0,Tier2,22.3,3.45,4676.17,1881.62,1134.68,1785.48,627.67,400.0,SHS,1134.68,0.1455
7491,Tchaourou,Borgou,Tchaourou,57,22,25.83,0,0,0,Tier1,16.5,0.77,112607.38,5309.13,2196.33,11137.99,460.54,150.0,SHS,2196.33,0.1135
11760,Kalalé,Borgou,Kalale,72,28,64.13,0,0,0,Tier1,20.9,0.97,,5798.61,3341.82,,456.51,150.0,SHS,3341.82,0.0567
15193,Donwari,Alibori,Kandi,44,17,5.98,0,0,0,Tier2,12.8,1.97,9028.61,,1139.8,3481.48,,400.0,SHS,1139.8,0.1428
9546,Location #6221,Donga,Copargo,147,57,11.71,0,0,0,Tier2,42.6,6.59,6555.85,2130.87,1389.73,2122.52,600.89,400.0,SHS,1389.73,0.1383
12375,Korontière,Atakora,Boukombe,168,65,38.28,0,0,0,Tier2,48.7,7.53,19223.05,2293.9,1724.76,5698.12,587.51,400.0,SHS,1724.76,0.0993
8508,Location #6571,Donga,Djougou,139,54,6.43,0,0,0,Tier2,40.3,6.23,3470.66,1881.62,1142.25,1315.73,627.67,400.0,SHS,1142.25,0.1459
6192,Domè,Zou,Zogbodomey,129,50,9.77,0,0,0,Tier2,37.4,5.78,5295.77,1881.62,1160.73,2026.92,627.67,400.0,SHS,1160.73,0.1405
14905,Location #11748,Alibori,Banikoara,64,25,21.49,0,0,0,Tier1,18.6,0.86,83955.09,5309.13,2101.6,8301.62,460.54,150.0,SHS,2101.6,0.1203
15377,Location #16509,Alibori,Banikoara,34,13,2.92,0,0,0,Tier3,9.9,7.62,1259.75,,833.25,2271.04,,1500.0,SHS,833.25,0.1803
4373,Sagon,Zou,Ouinhi,4845,1489,6.85,0,0,0,Tier4,1405.4,2172.43,154.21,841.47,,234.14,2676.68,,Grid,154.21,0.5027
1100,Azowlissè,Ouémé,Adjohoun,1979,768,1.15,1,1,0,Tier3,574.0,443.68,185.94,889.21,694.89,214.03,1705.69,1500.0,Grid,185.94,0.6402
4368,Za-Kpota,Zou,Za-Kpota,129,50,3.9,0,0,0,Tier3,37.4,28.92,571.2,957.04,834.33,929.51,1538.34,1500.0,Grid,571.2,0.2351
16638,Kandérou,Alibori,Banikoara,49,19,36.73,0,0,0,Tier1,14.2,0.66,203814.31,,2683.54,18288.36,,150.0,SHS,2683.54,0.0969
10800,Kalalé,Borgou,Kalale,217,84,67.46,0,0,0,Tier2,62.9,9.73,,2293.9,1936.03,,587.51,400.0,SHS,1936.03,0.0575
14015,Korowi,Alibori,Segbana,59,23,83.51,0,0,0,Tier1,17.1,0.8,,5798.61,3807.29,,456.51,150.0,SHS,3807.29,0.0271
14843,Location #15416,Alibori,Kandi,44,17,14.96,0,0,0,Tier2,12.8,1.97,25675.73,,1411.03,8402.94,,400.0,SHS,1411.03,0.1293
834,Kpanroun,Atlantique,Abomey-Calavi,335,130,0.24,0,0,0,Tier3,97.2,75.1,187.28,889.21,694.04,217.13,1705.69,1500.0,Grid,187.28,0.3256
6826,Location #5666,Collines,Glazoue,168,65,46.08,0,0,0,Tier2,48.7,7.53,22986.91,2293.9,1781.25,6819.3,587.51,400.0,SHS,1781.25,0.0876
7526,Tchaourou,Borgou,Tchaourou,85,33,2.62,0,1,0,Tier3,24.7,19.06,578.21,957.04,832.91,943.18,1538.34,1500.0,Grid,578.21,0.3338
1439,Tori-Bossito,Atlantique,Tori-Bossito,3915,1519,0.11,1,0,1,Tier4,1135.6,1755.43,137.17,792.6,,200.68,3011.37,,Grid,137.17,0.629
8733,Ouaké,Donga,Ouake,46,18,5.53,0,0,0,Tier2,13.3,2.06,8048.3,,1137.27,3099.49,,400.0,SHS,1137.27,0.1435
4374,Pobè,Plateau,Pobe,98,38,8.66,0,0,1,Tier2,28.4,4.39,6077.75,1881.62,1154.59,2331.63,627.67,400.0,SHS,1154.59,0.1409
6821,Location #3890,Collines,Glazoue,268,104,35.22,0,0,0,Tier2,77.7,12.02,11413.75,2293.9,1702.68,3371.89,587.51,400.0,SHS,1702.68,0.1079
2358,Hagoumey,Kouffo,Toviklin,232,90,3.05,0,0,0,Tier3,67.3,52.01,359.4,957.04,833.39,516.87,1538.34,1500.0,Grid,359.4,0.2828
12271,Gamia,Borgou,Bembereke,34,13,7.67,0,0,0,Tier2,9.9,1.52,14572.53,,1149.11,5641.77,,400.0,SHS,1149.11,0.1399
12533,Pouya,Atakora,Natitingou,5093,1976,15.9,0,1,1,Tier5,1477.3,6850.88,122.06,805.55,,275.32,6426.79,,Grid,122.06,0.6055
12432,Natitingou,Atakora,Natitingou,57,22,4.61,0,0,0,Tier3,16.5,12.78,1198.98,957.04,835.12,2152.65,1538.34,1500.0,SHS,835.12,0.1783
11361,Natitingou,Atakora,Natitingou,124,48,4.24,0,0,0,Tier3,36.0,27.8,620.02,957.04,834.71,1024.64,1538.34,1500.0,Grid,620.02,0.2246
13254,Location #16215,Alibori,Gogounou,36,14,7.3,0,0,0,Tier2,10.4,1.61,13165.63,,1147.08,5093.55,,400.0,SHS,1147.08,0.1405
1535,Location #2036,Atlantique,Abomey-Calavi,577,224,3.86,0,0,0,Tier3,167.4,129.36,279.62,957.04,834.29,361.42,1538.34,1500.0,Grid,279.62,0.3114
10278,GBÉGOUROU,Borgou,Nikki,54,21,33.21,0,0,0,Tier1,15.7,0.73,167624.02,5798.61,2598.95,15039.48,456.51,150.0,SHS,2598.95,0.1024
8174,Location #16782,Donga,Djougou,28,11,0.09,0,0,0,Tier3,8.1,6.28,212.04,,693.9,274.85,,1500.0,Grid,212.04,0.3086
400,Djanglanmey,Mono,Grand-Popo,54,21,18.91,0,0,0,Tier1,15.7,0.73,87485.17,5309.13,2045.5,8651.08,460.54,150.0,SHS,2045.5,0.1238
8382,Boukabo Kparou,Borgou,Perere,36,14,5.75,0,0,0,Tier2,10.4,1.61,10492.45,,1138.48,4051.9,,400.0,SHS,1138.48,0.1428
10750,Ouenou,Borgou,Nikki,175,68,65.69,0,0,0,Tier2,50.8,7.85,,2293.9,1923.21,,587.51,400.0,SHS,1923.21,0.0585
4130,Location #7081,Kouffo,Klouekanme,126,49,0.69,0,0,0,Tier3,36.5,28.25,236.66,889.21,694.46,332.24,1705.69,1500.0,Grid,236.66,0.3067
12214,Location #4304,Atakora,Boukombe,235,91,23.94,0,0,0,Tier2,68.2,10.54,8186.11,2130.87,1469.98,2658.02,600.89,400.0,SHS,1469.98,0.1235
1283,Possotomè,Mono,Bopa,77,30,12.82,0,0,0,Tier2,22.3,3.45,12932.42,2130.87,1396.99,4217.07,600.89,400.0,SHS,1396.99,0.1339
4580,Adjibogoun,Plateau,Adja-Ouere,59,23,2.18,0,0,0,Tier3,17.1,13.23,653.79,957.04,832.43,1090.44,1538.34,1500.0,Grid,653.79,0.2183
6768,Ouèssè,Collines,Save,49,19,1.43,0,0,0,Tier3,14.2,10.99,481.33,,695.14,902.52,,1500.0,Grid,481.33,0.2536
2486,Djakotomey,Kouffo,Djakotomey,289,112,2.19,0,0,0,Tier3,83.8,64.79,290.71,957.04,832.44,383.03,1538.34,1500.0,Grid,290.71,0.3001
13594,Location #14989,Atakora,Materi,46,18,19.49,0,0,0,Tier1,13.3,0.62,105413.36,,2058.17,10425.83,,150.0,SHS,2058.17,0.1226
12122,Kalalé,Borgou,Kalale,296,115,44.8,0,0,0,Tier2,85.9,13.27,13026.22,2293.9,1771.96,3852.21,587.51,400.0,SHS,1771.96,0.0946
16311,Location #11442,Alibori,Banikoara,67,26,23.71,0,0,0,Tier1,19.4,0.91,88401.68,5309.13,2150.15,8741.8,460.54,150.0,SHS,2150.15,0.1171
5464,Location #4176,Zou,Djidja,242,94,34.09,0,0,0,Tier2,70.2,10.85,12178.1,2293.9,1694.47,3599.57,587.51,400.0,SHS,1694.47,0.1085
2385,Djakotomey,Kouffo,Djakotomey,1786,693,0.85,0,0,0,Tier3,518.1,400.41,184.85,889.21,694.61,211.47,1705.69,1500.0,Grid,184.85,0.3832
4721,Kétou,Plateau,Ketou,276,107,1.49,0,1,0,Tier3,80.1,61.88,235.7,889.21,695.2,330.0,1705.69,1500.0,Grid,235.7,0.4117
5105,Djidja,Zou,Djidja,222,86,17.59,0,0,0,Tier2,64.4,9.95,6525.56,2130.87,1428.35,2112.57,600.89,400.0,SHS,1428.35,0.1325
13555,Cotiakou,Atakora,Tanguieta,209,81,0.0,0,0,0,Tier3,60.6,46.86,179.93,889.21,693.82,200.0,1705.69,1500.0,Grid,179.93,0.3224
3801,Adjahomey,Kouffo,Klouekanme,281,109,1.73,0,0,0,Tier3,81.5,63.0,243.78,889.21,695.43,348.84,1705.69,1500.0,Grid,243.78,0.3099
10861,Kalalé,Borgou,Kalale,36,14,87.31,0,0,0,Tier1,10.4,0.49,,,3898.42,,,150.0,SHS,3898.42,0.0205
13087,Location #12579,Atakora,Tanguieta,59,23,21.54,0,0,0,Tier1,17.1,0.8,91103.69,5309.13,2102.72,9009.28,460.54,150.0,SHS,2102.72,0.1201
15850,Sompérekou,Alibori,Banikoara,72,28,7.74,0,0,0,Tier2,20.9,3.23,7261.19,1881.62,1149.49,2792.78,627.67,400.0,SHS,1149.49,0.1413
16219,Location #3169,Alibori,Gogounou,345,134,7.3,0,1,0,Tier3,100.1,77.35,458.78,957.04,838.09,710.49,1538.34,1500.0,Grid,458.78,0.3611
6022,Kétou,Plateau,Ketou,108,42,14.92,0,0,0,Tier2,31.3,4.84,10854.27,2130.87,1410.81,3534.45,600.89,400.0,SHS,1410.81,0.1319
3214,Bopa,Atlantique,Allada,82,32,2.84,0,0,0,Tier3,23.8,18.38,625.22,957.04,833.16,1034.76,1538.34,1500.0,Grid,625.22,0.224
16439,Location #16135,Alibori,Banikoara,36,14,23.52,0,0,0,Tier1,10.4,0.49,161383.97,,2145.9,15966.52,,150.0,SHS,2145.9,0.1162
1473,Houéyogbé,Mono,Houeyogbe,103,40,3.37,0,0,0,Tier3,29.9,23.09,601.5,957.04,833.74,988.56,1538.34,1500.0,Grid,601.5,0.2288
9442,Location #4412,Donga,Djougou,229,89,20.25,0,0,0,Tier2,66.4,10.27,7199.68,2130.87,1445.78,2334.01,600.89,400.0,SHS,1445.78,0.1288
12321,Kouandé,Atakora,Kouande,39,15,35.53,0,0,0,Tier1,11.3,0.53,247222.13,,2654.77,22185.16,,150.0,SHS,2654.77,0.0983
6552,Location #15870,Collines,Save,39,15,11.05,0,0,0,Tier2,11.3,1.75,21515.23,,1385.38,7036.31,,400.0,SHS,1385.38,0.135
8311,Banigli,Donga,Bassila,39,15,5.53,0,0,0,Tier2,11.3,1.75,9388.78,,1137.29,3621.83,,400.0,SHS,1137.29,0.1433
9043,Djougou,Donga,Djougou,103,40,12.16,0,0,0,Tier2,29.9,4.62,9374.26,2130.87,1392.66,3048.3,600.89,400.0,SHS,1392.66,0.1359
10347,Kouandé,Donga,Djougou,219,85,25.08,0,0,0,Tier2,63.5,9.82,9118.31,2130.87,1477.52,2964.23,600.89,400.0,SHS,1477.52,0.1211
10720,Location #2041,Atakora,Pehunco,575,223,57.44,0,0,0,Tier3,166.8,128.91,,1084.43,1168.93,,1337.53,1500.0,Mini-grid,1084.43,0.0868
6176,Zogbodomey,Zou,Zogbodomey,570,221,9.32,0,0,1,Tier3,165.3,127.79,399.22,957.04,840.33,594.44,1538.34,1500.0,Grid,399.22,0.279
5826,Savalou,Collines,Savalou,113,44,42.99,0,0,0,Tier2,32.8,5.07,31585.94,2293.9,1758.87,9380.77,587.51,400.0,SHS,1758.87,0.09
7655,Tchaourou,Borgou,Tchaourou,64,25,20.01,0,0,0,Tier1,18.6,0.86,78351.92,5309.13,2069.56,7746.95,460.54,150.0,SHS,2069.56,0.1225
16434,Location #11788,Alibori,Karimama,64,25,30.41,0,0,0,Tier1,18.6,0.86,130068.96,5798.61,2531.89,11668.09,456.51,150.0,SHS,2531.89,0.1069
5808,Location #4466,Plateau,Ketou,224,87,0.88,0,0,0,Tier3,65.0,50.22,220.47,889.21,694.63,294.49,1705.69,1500.0,Grid,220.47,0.3136
9892,Location #11723,Kouffo,Lalo,64,25,18.98,0,0,0,Tier1,18.6,0.86,74395.73,5309.13,2046.93,7355.32,460.54,150.0,SHS,2046.93,0.1241
5793,Savalou,Collines,Savalou,1052,408,49.82,0,0,0,Tier3,305.1,235.85,995.69,1084.43,1157.9,1342.79,1337.53,1500.0,Grid,995.69,0.1182
10430,Nikki,Borgou,Nikki,222,86,65.05,0,0,0,Tier2,64.4,9.95,,2293.9,1918.6,,587.51,400.0,SHS,1918.6,0.0613
13906,Tantéga,Atakora,Materi,838,325,2.77,0,0,0,Tier3,243.1,187.87,237.65,957.04,833.08,279.65,1538.34,1500.0,Grid,237.65,0.3318
3979,Kpoulou-Itchougan,Plateau,Adja-Ouere,49,19,4.26,0,0,0,Tier3,14.2,10.99,1273.53,,834.73,2297.9,,1500.0,SHS,834.73,0.1786
4381,Pobè,Plateau,Adja-Ouere,82,32,0.0,0,0,0,Tier3,23.8,18.38,180.1,889.21,693.82,200.42,1705.69,1500.0,Grid,180.1,0.3173
8632,Location #16899,Borgou,N'dali,26,10,14.49,0,0,0,Tier2,7.5,1.17,41639.96,,1407.95,13646.8,,400.0,SHS,1407.95,0.1293
1016,Lokossa,Mono,Bopa,52,20,6.78,0,0,0,Tier2,15.1,2.33,8686.73,1881.62,1144.23,3348.27,627.67,400.0,SHS,1144.23,0.1419
100,Djondji,Atlantique,Ouidah,232,90,28.57,0,0,0,Tier2,67.3,10.4,9751.55,2130.87,1500.42,3172.23,600.89,400.0,SHS,1500.42,0.1164
